ISBN,book_id
671655973,248154
1423100050,244816
99366614,249050
590396439,248511
60734574,247646
385682824,248614
,247405
195007778,247226
756403014,248823
1595141987,243634
575090855,245051
451461037,244557
1593081197,246812
,247484
,247222
385538510,249042
1903436575,244830
451236718,248798
1563894459,245751
316206873,243907
1423111443,248109
451239350,245878
739329189,248880
1594631290,248352
374105235,243949
452297648,248099
330419641,244353
,247648
184756190X,248654
836218310,246641
62259652,245850
1301347949,244921
142402494,244078
006222543X,244148
385339097,244243
7273746,247225
451530179,245817
441017150,243960
,248927
618062416,245148
043977134X,244708
140130821X,249085
316134074,245773
143036939,248849
,249140
553213156,246542
515126772,245088
,248878
425233367,246905
045052468X,244176
1594488398,244215
1250022134,247411
399256156,248219
679733787,248595
440800463,244970
316001929,244177
671729446,247798
380808080,248206
374525641,245024
1434767957,246237
743281632,247474
60094893,249054
1416575642,248716
076536543X,245828
034549038X,246208
375822070,244826
60739495,243919
689840926,243603
441013333,243843
014303541X,247376
679434488,249064
307959880,248875
014018998X,246969
439436567,247502
679774025,246933
1616203218,243890
452287588,243931
142003166,245387
61957895,247136
749080973,245507
761117199,248915
810933519,246643
61935107,247500
141439610,244270
316036226,247827
,246841
,246445
61662763,244429
1406310263,245363
553584537,245819
764200119,248210
1501117203,247112
1555838537,248028
316013943,246036
778313468,249169
1594488843,244790
99447126,248127
440421853,245990
399159347,243451
739377728,245242
146109111X,244174
1857232097,244158
1416989412,243418
64431835,248495
143039954,243295
767903862,244641
425265625,246256
082221900X,246987
316089516,247456
143037617,244657
189221301X,245833
1857232569,246724
7157169,246474
61020672,245216
451225724,246404
7157150,245065
078685149X,247424
842329277,246943
60885424,245574
081299289X,246799
,248284
60529962,243952
521618746,243341
316767727,243921
1590304497,249134
1582349231,247993
886779065,248918
515128635,244774
425193829,247013
61671355,248432
345479122,247885
,248527
,248131
1250010136,248715
316030899,248328
031253275X,243630
074327041X,246465
60245867,243669
375706674,244026
582461502,245972
316225932,246268
375714383,246097
1463756976,248820
451461894,244632
1401207529,243744
345461665,246627
312546343,247512
1416916172,247713
525444440,244722
670175919,245155
679781498,245044
590414275,246122
688040454,248291
1400041201,246852
62060554,243660
802723462,248416
425142485,247613
307279464,243531
1620401398,245980
679735771,243713
345527771,247264
143039482,246196
,246228
60958340,247547
1592407110,247563
385352093,248928
988489112,247242
1439164630,244962
1840224029,243862
159463176X,243574
385722222,246838
1591826039,244014
60776242,247966
385343663,245488
6497012,247269
99303744,244741
425181103,244879
1435122941,246486
974607800,246449
545044251,243637
345522478,245255
765317583,246049
446613363,244915
61054887,245294
1476727651,244005
1589190637,247868
1594747350,244093
439568455,248901
749909056,248569
446613444,245589
670026557,249223
451225856,244663
60832819,244684
765354942,244630
804188971,245266
,247537
1416544186,248726
042524413X,245760
316037702,248015
375826696,243269
340752483,247737
1442408928,244406
031612558X,243944
1451650051,248674
307266303,243889
517415283,246554
385344031,247529
670021652,245494
671578855,249193
1580495869,244703
375829830,247503
809599813,246500
413771008,247770
345524497,247459
312349491,244857
1844285081,248951
,247731
1423301854,247065
345548485,247633
345463153,246690
380720868,247186
312364083,243904
553146963,246889
451822196,246071
1444778536,245127
804137382,247759
452281903,246498
316010707,245028
425203891,246481
1590388003,248758
743499697,246253
425189031,247286
450417395,243459
751530492,245358
192123092,244642
61147974,247100
1101875941,246981
553119222,244897
159420229X,244913
393322572,248146
451461401,244583
,248991
3426619148,248487
1627792120,244832
452285933,246789
1570625190,247808
812993543,244189
743271181,248077
60536357,246986
230706150,246985
224064908,245228
,249021
1476754454,243835
399168796,248217
803734964,244159
1609452232,246134
60513098,243997
,248972
7245823,248970
1416509879,246001
441010288,248732
1480118516,247291
446364800,244971
61583073,245351
1426858329,248935
1416903542,245185
452285453,246154
9799822939,248924
486422453,246240
1600102379,245362
141654707X,246540
446615862,243898
,246692
739352350,244198
803738552,246037
1595144358,247209
758216432,248529
385520697,246468
297854399,244506
425217299,247455
793551617,244183
141651693X,244145
552152978,244562
078684907X,245090
1501132938,244616
393064646,245659
812993292,244047
198245971,248334
822210789,248177
670026328,245827
62224077,246226
1400068312,246063
,245149
,244887
778329860,246509
1402262272,245475
553213873,244011
446556815,247807
1401341705,248763
62414216,244282
394298667,244809
006218850X,246016
067001821X,244217
451229738,246517
312377045,246965
312990960,247673
057507681X,244789
394758285,244363
1476731535,245591
307268195,244785
307593312,243861
044657922X,246703
486455599,247002
1595542779,249048
374239215,245959
394541553,243704
1423140591,243510
316018783,246497
1401908977,245797
140120077X,247400
385337493,248119
312422288,247936
425201449,245187
,248591
,248329
1563895641,248977
307718964,247520
006178320X,246292
,246592
142000671,243248
465026567,245880
441017029,245888
399151575,244043
1400031524,247945
141187166,246464
747599874,243614
1416524355,244765
553296124,245001
1400031567,248069
1619634449,244052
380704420,248576
786939532,245017
375806814,243536
62285637,245495
425222195,246873
7175191,247129
312593554,245376
553282093,249012
1400082544,246694
156947981X,246519
571225381,244031
1599908735,248690
,246603
60852550,244227
1594831114,245330
1416975861,243399
316341517,246337
842319476,247910
385342063,243846
,244342
1451693591,246164
2839906171,246835
375760393,245413
399156399,247902
743453018,247352
812992792,244643
452286034,244930
1401204872,246920
1400203759,246407
689845367,244795
142000655,243441
547248040,247370
552142743,247926
646418432,243883
375701230,249135
1455520616,245594
199291152,244109
192805622,248752
439813786,244019
1416523723,249241
988695103,247090
307162346,247094
553295411,248260
1401308201,245021
61558222,246230
1595541896,246819
451410815,248819
1591451884,245325
,248259
756404738,243522
3822812153,246528
140424393,244190
316921173,244821
60531045,243310
446699543,246413
425227707,249000
1476712980,244071
1599901676,248159
425144372,243996
1406350486,246803
,248027
756402697,245436
1421501694,247913
60885378,243893
394820371,243773
553275720,247243
,247844
451451805,249038
345363132,247925
590554093,247618
1101875046,244896
142333745X,248641
141301066,243400
,246375
,248057
316036064,248587
671023187,246238
080701429X,243686
439474299,246455
425204693,245725
786901640,247284
786856866,243367
1101875100,247830
688147321,245454
055350584X,247283
316176044,248617
99642611,246461
1439180962,249205
812976142,244188
385611072,246433
61929379,246215
140447423,247294
61579033,247177
159474758X,245074
039925675X,243542
806527285,244863
375424865,249005
,249208
670022691,244393
1455559822,245220
349108390,246755
60987324,247697
,243778
1419705849,245183
61583227,246284
307960382,247655
446363251,245364
385536073,246138
743236718,248261
671028367,247528
1416968237,244272
573613435,249004
441013678,245915
141026286,245189
,249189
1451617720,245692
61020702,244538
60278250,244458
765330423,244403
425165582,247117
1453720693,248151
312590989,245701
61992704,243998
375713344,245167
143035304,247970
031237982X,243994
345807154,247212
553266306,244195
385722435,247698
142003239,247817
1250019834,247257
1400061261,248387
446617687,245398
486223051,245970
99448874,248652
810983559,249240
765356155,243894
606298231,245606
,247201
375703829,247316
185723135X,246365
749009519,247445
031232118X,243372
1416528636,244311
486275485,245735
316056634,244988
545123283,244166
385342314,246480
684852586,247822
812974018,246319
1846054761,247373
425208435,247748
1250002826,248803
425205959,247643
552153257,245338
055357325X,248087
671727796,243414
380017601,245453
375756787,246264
345498127,248085
345507460,248702
,245658
039925482X,244883
689859376,247030
330412744,248575
1857988841,244280
1401340903,245781
141311428,248185
140178139,248346
034546401X,246645
142001805,244571
159420571X,243880
440240972,248297
671027344,243284
142403709,246229
1594202842,245723
1416914285,243267
140544518,243839
60885432,245080
,243378
1101983795,248518
307377334,247324
345495357,247234
1250031125,246950
62409859,243745
1590171691,246736
553418777,245660
439545307,247799
345528670,245012
140115854,248086
393327655,246360
1416505490,247391
1423121309,244343
141694740X,244855
812508440,249111
805047905,243940
553296981,243231
552144320,246157
7119550,244675
60929871,243271
679729771,244464
446500046,248765
307589676,248250
515132187,247838
307279901,246306
307020711,246300
1400069629,247194
1593082649,243666
99408392,243318
553584480,247690
62235656,245709
515143804,245473
385751060,243515
1455501476,247135
1577314808,243956
140006788X,245069
156904365,245808
1423108361,244916
439227143,243590
60764899,243253
765343436,246139
1421527642,246513
078683787X,246546
593053893,243722
140382623,245115
1477825940,247091
345476999,246906
553381695,243326
1416562591,243869
373210329,248958
1439159661,247666
671729462,247726
60776250,247755
446697338,246317
425157539,248865
312938993,244034
316043133,243436
743269268,245697
743233492,247784
330411985,249145
330418882,247466
451220897,246047
786915749,244585
385337388,248739
316114278,247103
,248476
679721886,247647
446672211,243596
156029065,248021
1594634718,245193
505527847,249214
545060508,245288
743495667,243679
64440192,248295
778316556,244022
312421702,246144
440244447,247480
553384287,243582
61120081,243220
803734956,244919
044653109X,246180
1407247425,246926
375713751,247589
1416914307,243350
,248536
1416936491,246797
743454553,244352
786865059,246811
739465511,243734
743287932,247515
142412147,244751
1607062542,247708
886774004,248510
385340397,244232
312641893,243468
345443284,244914
1480095532,244147
045121577X,247605
,246488
744583276,244004
385339666,244044
451529170,244170
439295785,245415
547577532,247813
842332286,246946
375706860,246031
446667900,246523
449911594,247797
140259449,247008
543904709,248363
142437808,244743
307595862,245019
99478471,248147
140449272,246521
61231401,247070
380811960,248241
670020575,248808
446554995,248243
689818769,244396
316261130,249092
441017088,249090
031623107X,247924
441020011,246191
1847376177,248814
006008216X,247735
031621762X,246390
689865198,244136
147675666X,246795
141439807,243685
808595040,246192
143036254,247066
786836547,244495
61150142,243546
375423729,248864
689707495,244114
385339151,244276
60731486,245866
749955910,248777
425210812,248601
804178747,245740
1406311529,244193
345352661,245986
842345523,246887
140443150,247522
1905654944,244016
,244268
515116750,247126
689841582,243833
670062405,248642
140621334,245929
743246071,244680
62271121,248462
805092528,244999
067001110X,244445
525952926,244285
1594481938,244605
553587692,246651
142640607X,247995
,247729
842342702,243718
140006712X,245381
805076689,246361
440225450,248704
316084239,244041
1442468351,245283
807508527,244502
374158460,243866
64431436,244658
141655484X,246563
767912276,246849
7189885,246057
451470893,248707
1857232526,249047
1476789630,244135
375758259,247452
142422959,244989
006233638X,246710
679724621,248407
1250067847,248783
679642420,244247
141439599,243771
1416523715,244842
6280560,244310
805094601,244899
006083577X,247723
385341636,245072
802122515,248699
399226168,246733
140042598,243500
1423140575,244553
,245662
451462564,244796
1423121325,245902
7133618,247416
515136263,247418
142408786,248032
345504968,243877
385732538,244487
785121447,244860
679751521,243750
60090383,245048
039487336X,247962
60512148,246605
385339690,243558
979528534,246570
143036491,247986
60786523,245622
1841493139,245225
078519021X,246227
140350411,249076
739317148,247695
1416524347,243520
804137250,244888
451160312,246970
1591169283,247303
385721676,243784
1423140567,244118
330491237,244220
671011367,244131
679772871,246824
399244557,244588
64440206,244725
1451695195,245158
375724834,246216
1595828753,248829
670021040,245237
553589385,247088
812967194,248490
142421715,243867
006137587X,248379
60885408,244669
316159794,245343
1250045649,249167
097915930X,247348
,248921
316098337,243340
739467352,243623
1250054052,248850
61122416,243251
670674249,244777
1490904387,245034
1439102724,244709
143036475,246850
440241901,243523
,249213
99690608,247556
316101877,248200
385534639,243401
000100039X,243703
64441555,244650
446694843,246610
1932664122,245217
067166154X,246176
345504984,244695
842329293,246992
965341984,243733
553213296,244617
1596434465,248899
316236535,248176
385523238,244943
1599901102,248362
385521227,247181
140449493,246559
425214435,247964
394800516,248980
439673631,248793
749909226,248037
143037234,247029
1416522913,245873
446572993,244976
,246884
037542380X,245738
1595143068,243755
375814698,247074
983212546,244928
553277405,249171
316234559,249117
446613355,246083
446321214,247804
316322407,243684
937832383,243693
159514451X,245879
393062627,248676
192833987,243712
1591169208,244102
553572393,246718
967673747,246723
61628018,247171
62220969,246158
691096120,244030
61120073,243481
345483448,246665
816638624,247658
345436830,249065
446698229,247255
152050841,248054
312375069,247824
1421820609,248405
61797022,245909
441014895,245213
60921145,244907
425201376,245305
,248802
1101946342,244308
547576722,248891
399244573,244682
143038257,243472
345495969,248396
62209841,248797
307346609,243455
930289447,247114
515090255,245522
1430300612,247598
375424148,246510
553157248,246679
743253426,249008
,248570
836220889,243991
1780481012,247609
312590970,245554
743236017,244581
316204366,244101
1594561753,248164
61670855,247951
425143325,245094
446619035,245726
192838997,245898
786915889,246599
60764902,243547
,248734
044656432X,248949
1416983082,246367
809594080,246476
1439187312,247441
393320979,243743
451222725,244654
1455525839,248090
451166604,247467
1846057914,246642
1593080336,245265
62290398,246761
1476785651,246493
184343217X,244900
670061050,243658
552551317,248830
802150594,246617
525951652,243655
446692638,243458
875793266,247124
446612707,243834
375413405,245497
375840400,243560
515121843,245260
385671105,245524
671027387,243361
159532402X,248540
385333846,243281
078693137X,248060
307960307,247134
1934964387,246396
1451672721,248631
800759494,244301
006117758X,244626
,248238
1595141979,243609
679722769,244417
1439157995,248535
2314576,248400
345803922,243388
770430074,243261
345366239,246652
755308441,247684
393970124,243313
142002429,247923
1400032822,244437
743455800,246787
345396936,248006
1400043336,248460
,247823
60887397,245448
671729454,246190
349116652,246065
151013047,245498
054529844X,248551
316399620,245788
439050227,247991
525423273,243578
375913750,246698
000649885X,245665
4063347761,246864
743484908,248301
1842430246,245142
140436065,245212
553805444,248273
582416396,244441
316191299,244152
609809644,246393
553580337,249128
749932775,245060
62011995,245700
786838930,244717
141439742,243576
380792648,247588
1905654871,245082
316037532,246823
385689225,246531
345335708,245061
60529709,243799
61093327,247497
61144835,246619
60891270,247957
446677167,248677
785136207,244603
1451648537,243344
1579126286,246756
055358202X,243381
525950494,245674
142406635,244444
1416585834,248401
440184622,245868
449223604,245146
034547063X,245540
399162593,248572
312997124,248698
345476093,245790
307140210,247837
1416949674,247005
,243476
1501124374,247580
743482883,247221
60739428,246722
440421217,246868
1416586598,248019
307377040,247802
439568471,247576
439545269,247826
316159433,247732
441017835,246349
307957233,248079
810970686,244369
316033979,248252
451208706,248052
385722206,245719
763616052,243806
345418263,243305
147673190X,247385
1439166641,248890
174166134X,245749
7117140,247260
1594488800,246794
312939000,246579
684818868,245360
1905294719,245284
60530928,243527
60788380,245826
439206480,244083
078685197X,243776
316099783,246991
307376656,246700
006444001X,248760
743451503,246107
345403959,244849
345533488,246611
61092193,245159
307595110,247133
553213482,245359
312932782,248967
345533631,247006
312367481,245274
60747226,245144
64473457,247526
375829709,249023
385342306,244230
1876175702,246731
,248836
446612545,244459
451167805,243887
553563696,248298
307272702,247985
771064861,246878
1939045010,245254
446612731,244111
307700313,247709
1301627445,244492
446675369,247314
,248604
545298415,247965
316033650,244597
930289226,247941
1401235638,248174
517189607,243309
,248683
61962783,246860
,248817
1401200761,246391
142437336,243602
044661761X,247095
843955430,247978
425201392,244730
,248896
808516965,246019
312965788,244200
785136223,245203
451188462,244153
689852231,244841
1594745765,247491
307269981,243314
078948045X,247332
1401213162,248635
045146527X,248552
1400049628,244262
1606410423,244793
553578685,246984
671015206,245377
312650248,244297
1595143424,246635
1423165993,247738
,247061
1400064163,243360
60085495,247607
486444074,247852
393072231,244191
671774670,247579
1427814031,245599
61935085,245687
743455967,243903
679740678,244181
679745580,243397
64402754,246459
586203192,247439
446694851,246004
449000621,247545
449010880,246232
380817934,248705
679776192,244303
743484274,248561
1451693567,245836
743470125,244904
1593080646,244877
140620192,244318
440993717,249082
310210062,248954
1400033721,248063
316726192,247381
552154288,245198
61992259,244253
,245073
380821214,245864
034541800X,249147
142406252,243753
1595144919,246622
778322858,247417
836220625,247461
312949804,245872
802142443,246415
865471185,247032
446696137,243895
345367693,246951
039474067X,248938
812536363,248484
449000753,247073
803731531,246431
451169514,243392
62248162,245556
671021001,243521
345382846,247904
140092501,246620
451457994,243717
99268701,248145
385532458,248215
515103292,248009
9993911550,247981
140449183,245395
345373529,247086
62012037,248007
198320043,248881
,248728
,248070
1416599398,246060
425181111,245810
545424925,244137
670026336,246678
99549344,244380
439925509,248688
375869026,243466
142150331X,248480
312424442,246660
307393879,248703
1442445807,246625
345461622,245989
850515033,248417
786837888,247871
1569319006,244046
806512814,246584
1423116380,245378
,246448
1421506718,247536
044101769X,245487
345450728,248542
385351372,246739
140277447,247741
345482409,247395
375865861,247362
689829531,245232
547959109,245763
307595609,248093
553344862,249143
553805495,246055
345547497,248643
1416596585,247876
312554168,244278
385344422,249235
142001430,244110
345423291,248584
62107062,244212
312380720,246257
60566221,244434
1563893274,247132
143039571,248197
1423100034,243868
374299250,248804
380789833,247954
380014300,245835
446694533,247973
074349671X,244117
039916443X,248854
743474155,246417
307960498,247345
306814250,245416
345383273,247300
812998685,246117
60853980,243499
2266120921,248437
61997188,247768
030795871X,248130
156029022,246443
316042676,243398
374105979,246538
449911934,248782
340829788,244017
1401359795,246580
,248134
140436227,246917
553213172,244316
451207149,243358
380714752,244805
345545834,245848
,245477
61706558,248123
61928127,243901
1400079098,247015
141692499X,246214
446679089,245904
62309668,245786
034548343X,248023
425267083,246975
684193957,245407
446607711,246637
068983568X,244054
1476729085,243501
765354950,246446
1400068932,244115
696215322,244219
62327186,247669
,247719
521657296,247050
141651631X,248010
006177894X,246587
1594200823,243762
1570820872,247125
316779423,245055
1842430351,244681
61148512,243394
61147958,244591
375724508,247101
307278492,244993
395401461,244484
786886307,246714
385315147,246535
380713802,245345
439829119,248111
312577214,246130
553579754,246283
1609074602,247681
62255657,243493
312291450,248769
1405206128,244972
310263468,248969
385344015,247667
1595581030,246575
345452003,244405
,245914
316013935,245410
62110837,244655
60817321,248911
553587579,245647
1481426303,243819
1565125967,244806
1580495761,244854
312348649,243859
385341679,245037
1408808870,248553
1416995552,244481
767902890,243736
395870828,247267
1476759545,246061
330449605,243825
143039652,248094
,249192
451210859,243824
765326353,243774
473235501,246236
031624371X,247638
316734950,246185
1423128192,246168
184149593X,249099
038072801X,246638
752865366,248673
015603297X,245328
399156135,248157
553803700,243647
446613347,244307
6551815,245321
553588184,247621
452283205,247850
61053562,245384
60557818,243537
425098648,247083
385732562,244066
60872985,244840
307347974,243264
044022912X,246532
345439104,244513
425212033,247213
1595143920,248394
62002325,247270
222109073X,245691
770429459,246462
031605755X,247238
765349655,248349
,244864
393315053,243767
,246942
765328658,244803
,247076
1593080786,247907
62014552,245942
,245077
375757325,243692
802715168,248080
055341884X,247009
,245156
1455566020,246248
64471837,243959
1439138311,244699
679879242,243278
399155430,247796
440220459,247794
385344430,244882
525952470,248319
679728899,247188
042518546X,248689
60586133,244953
312358342,245870
1569319014,244517
674024451,248912
312997116,247840
440401585,244707
,248964
143058142,243393
1451664125,247036
345505492,248426
316376116,247779
152046917,247183
1903434777,245126
081299499X,244140
785190228,247921
61783161,247115
009949857X,248579
439568404,247952
385516487,244489
140441050,248900
425230074,245807
64408639,244427
307105474,247869
,249024
425209067,245399
618391118,243823
802132758,244760
034911188X,247230
1632154382,246931
075283455X,246953
061808360X,247769
446545244,245890
345498208,248744
61120669,245247
375713271,246496
785139877,247248
1569242739,248530
60515198,243878
1619630656,244228
096319254X,244799
751537284,243672
141300515,249120
1406507881,248730
399150862,247947
140255087,249236
031236847X,248397
1423121716,248647
452287146,246320
345326490,245930
545422906,243929
451459407,244430
141439580,243387
763622591,245734
1421527553,245655
,246299
385733585,244800
811200124,246815
8424133498,244927
399252649,247164
525471340,246770
517266555,246143
399162380,248024
486290727,244935
930289455,243947
525952489,245462
345447867,246032
1849234752,247997
736423095,246760
159182799X,246569
385349068,245268
544303164,249185
312099436,248342
399175164,246525
1250010713,245569
1250003326,246242
811216543,247019
440242177,247674
743297318,249115
399171614,245631
671540661,248114
61161535,247600
1423140605,243643
143034359,247027
786838183,246426
1932416641,244439
689717385,248723
670025593,244589
142302392,247476
1609452860,246425
525423281,244210
425224201,246477
1416516743,247783
1416524304,243453
345524616,247155
1405204265,244371
393974995,246544
374506841,245978
1416500340,245411
451225007,247249
312423799,244306
349119759,245593
1585426016,246773
525953094,244947
743487672,248649
4757518080,247161
61161640,245821
1594633665,243277
451528557,243514
812966295,245973
965925072,247207
312156960,246567
141001828,244692
345348664,247173
316015849,243219
7178379,246403
1421511304,249226
399155341,243247
64440591,246598
451205421,245960
316058254,247675
62026518,246727
057506708X,245512
60890681,244965
082546207X,247987
140047484,244317
60525630,246966
812521390,246456
425267067,246305
451219945,244859
62306812,244584
345476026,249105
055381706X,244222
,245814
312857063,244277
375714669,245490
039916216X,246768
316002569,247998
1582404135,246483
836218051,244216
1620610094,244733
345418921,243811
9645571766,247788
545054745,248687
965030067,246321
439358078,243237
1569319472,244973
679725164,246962
316156116,246167
425195201,246883
446614831,244997
044640103X,246503
441068804,245877
1416950095,246689
1400064996,248904
312360819,247143
,243930
1897299214,248381
60577312,244519
1423157370,244683
61143316,249017
140278404X,246817
,247440
679783261,243226
,247178
015204566X,245007
60775823,245105
618194576,247999
440241812,244164
60590165,244545
312370830,243447
446324825,247498
,247866
307262995,247686
340896965,243553
552154229,245702
60855908,244293
1563893304,245246
140086838,248559
1934137197,246671
618711651,243465
62105620,247701
805080511,246780
310276993,243663
316068047,243289
,247585
7198914,246764
7158491,246120
316175676,244367
670061018,246550
345503821,245617
812967259,245571
99244721,243787
425263924,243888
1592402739,248926
316113786,248650
,245616
1421512025,249149
140120831,243612
1595540075,249055
7158505,245205
375409289,248173
553565079,245965
9991373764,246141
,248681
618346252,243235
786891076,246103
1416556052,246369
425268780,247988
62295896,247338
747267634,244466
440236169,249188
525453679,248102
1594489998,247521
140283331,243244
671011332,247728
394823958,249155
1455807044,246856
60775858,243554
749934395,248388
385515049,245618
1400069289,243749
1405092726,248331
752224417,244321
763644102,248710
765348810,246343
1623420024,244151
312369506,247305
031620157X,245249
62117181,247778
345424646,249212
679772669,248713
,249058
,248662
1406309354,246385
500237514,246565
1609450787,244390
898214971,248004
,246663
,243628
544025830,248303
,246614
525467564,243659
006443253X,247003
441015271,245523
553269216,247495
1857988094,245006
316250813,247753
743255062,245673
399157212,248256
451155750,243882
670025771,248725
808553038,247165
373776578,248336
316077054,244350
439700418,248974
618260307,243223
1841493155,246002
316296198,245770
718152433,248600
60283289,245922
545424968,245575
553805371,245106
141591561X,246552
765344319,245496
345479726,246851
451526570,248056
759530017,245559
451475496,248236
60569662,247378
1857233808,246672
679736379,244618
374193681,246051
140449086,246207
575096578,244764
61020680,243967
374515360,246254
141654383X,248128
385528191,246863
60531827,247842
1594561869,245419
316155594,244546
765327821,247516
140432078,247054
312987854,244770
439829127,248479
786932171,247138
586217835,245336
978970764,245306
60513039,243266
747571775,244573
312939019,246919
812978188,246370
451457765,246326
1400043921,249100
1452440026,245244
736423087,248948
399254838,245874
307990672,247302
,248464
1563890526,248775
141383356,248521
842313079,245867
,248543
99478331,245969
394800168,243373
440132940,246590
670869759,246389
1741664489,246362
375726403,244157
,248098
689823827,247706
1439152802,244218
399154779,247449
156007479,248961
778319334,248512
765332000,248767
61345660,245190
1592407331,245174
812550706,243286
1401204252,245218
375705856,245233
345427637,247933
345481305,247880
395389496,243838
61251348,247240
439286069,245883
679734775,244455
1939392748,247297
545522250,246124
385199570,243384
1400096685,249144
595440096,243548
451450523,244518
684823780,243707
373210698,247462
60988657,246802
810983915,244397
60887338,244969
446576980,246989
743292499,248449
425263916,243549
,246110
448445867,247906
037571457X,244039
451221257,246501
60786507,243316
60987049,246922
99446723,246766
1592975038,246702
440212812,248420
60898488,246676
60730269,247224
446563080,244013
425263908,243434
380018179,243526
,244062
141659521X,246644
316098108,248366
345478991,249113
743484339,248913
1587263890,244814
312591845,248630
446692654,245131
758220367,249108
147712556,245245
140185852,245277
449818438,247059
345418476,248248
1423157524,247450
671704656,249123
330376152,247038
451528522,244407
385344228,243619
553805592,246295
015694877X,245499
756402980,246719
689863624,248593
143035746,245100
671729470,245721
380721643,249107
61020656,245491
525421033,243365
618683356,245417
345524942,248963
812973011,244836
1682305066,248103
1416507779,245925
,247930
,247534
,247668
743430344,248383
61142026,243592
446580287,247680
1451697244,247650
425197484,247052
62310666,244893
60790598,246697
778303829,247320
316010367,248992
374214913,244060
224081187,245145
446679097,246511
60839783,244568
375509321,249219
743289684,244693
1563890356,245409
451527291,248905
812995341,249033
1400032814,244578
802131867,248625
316216852,246115
399154221,247865
684853159,245068
300115466,248229
241003008,243512
803740816,248276
1599903423,246355
,245418
385735332,245486
767905180,243988
,243419
140286802,247591
399167064,243478
316154512,247968
373210639,247275
345422406,246169
192750968,244766
031242440X,244945
307886263,243506
441569595,243615
515141429,243691
7246226,245369
399156046,249132
,249220
,248696
140449108,245713
141439637,244934
439874025,248740
1250059305,247292
60855924,243644
142408808,245298
525478817,243222
030794932X,245602
61711527,249242
575079797,244126
140436030,248216
812967127,244823
451527747,243445
684818701,244122
1905654588,244025
1406321346,243675
743490096,247031
044669567X,248841
545010225,243241
446539813,247152
307277747,246310
192836382,247060
62206281,245789
759529434,245968
553381342,244895
425215687,248411
1401201180,247969
1619630621,243964
,247153
786818697,247754
330247042,247718
670020559,243796
316036277,246358
1400031044,246351
62085611,245455
451460936,248136
385353774,248936
743219600,247256
2020336464,243999
142400769,247422
1781162646,244385
143104888,245584
1594480869,248084
044024191X,244619
765304740,244416
1416524290,244192
1594486344,247434
60560118,248467
545040604,248068
1501111671,246450
,244690
385737424,244894
7169922,248402
752876813,247836
553804324,247259
1857993284,243847
60730552,245476
316206849,243469
1439107955,244991
671728687,244604
743457900,245428
805080503,246882
1250052386,247570
1932073205,245479
395304482,247322
140447644,245696
1451533969,245275
62012010,246861
1596435704,247960
1579124577,245944
140003471X,244440
60567236,247358
345435168,245199
141691420X,247396
052595158X,245801
374280606,249157
1406954365,246328
60753943,245481
670061107,245815
752885170,247859
553582461,245361
,248790
,248528
831727527,244120
425204332,248634
312983867,244433
743457587,246304
765319233,247578
,248345
310241634,245953
553588486,243255
1607747308,244129
1597801577,245211
1594634475,244423
1741666708,245689
312655452,247160
045122793X,246818
312986343,244959
393978893,243279
140449337,245089
141182342,246491
385512058,246269
1933480092,247193
9504915248,244827
441008658,248526
1421506238,246593
61257052,248577
316106534,247494
451419928,246582
3423124172,246220
60755865,246664
451205367,244847
441016383,245452
1416584080,245895
439829100,245792
1439142009,247565
446350982,244175
184243036X,246801
030720961X,244963
515142816,246499
1570425779,245297
312643004,249026
1593072945,246568
446615129,246163
1476707723,246898
1594487014,245406
61779768,249221
380809060,247319
1400063256,245755
755334434,247801
679456201,248230
60525851,246948
1878424505,244001
307277771,246765
385608020,247113
446699535,246626
385333137,244576
545135702,245508
590480871,247881
,248196
307408868,244522
030734813X,243300
399159010,243957
1451635753,246508
446407410,245825
671725823,248831
375828788,245881
307277674,243242
,244320
,248488
1416989404,247889
394856392,246562
450042685,244075
618346260,243371
1401323251,243544
61284408,245605
074348486X,245022
345379071,248011
743496310,244061
316228532,243557
805080759,248668
743291476,245160
6498523,244902
1568584253,248141
440242940,243353
446580295,248020
6280897,245759
441001866,246315
307381269,249206
1400067693,244851
849759388X,246977
670032085,248735
042521575X,248545
080508052X,246005
1563897776,248857
60525657,247072
,246025
380508567,244425
61288853,247403
786929715,247979
553268465,248008
425270696,249142
60735449,246631
805090800,248337
441203981,248001
,249224
,245531
156031566,248231
66238501,243435
385536976,245070
9773513912,245601
1857028155,246754
525952365,247693
1455561789,244937
312360304,243855
842332359,248717
140006872X,246447
763625299,244226
1563891069,245979
,244007
446402400,248665
553280589,246281
62194720,246609
1420925431,244040
689839103,248275
553212281,243617
679728740,246804
,244171
1597801607,247399
61351423,246904
446691097,245059
60852577,245197
62267728,247475
385501129,245717
545052394,247180
1434768511,244008
425180964,247538
778324338,244531
60527994,244979
,244201
743294386,248269
425220168,249102
,247004
,247479
62085530,244373
739303406,243433
143116231,245690
62316869,248505
60935499,248169
743225082,248198
1250044650,247326
140286276,244057
425134350,243840
771068719,244336
193636574X,246621
99498596,245667
807059099,245650
141439653,244292
60987510,244977
804140847,249131
765348780,244705
140435123,246420
349113912,243317
60777109,248419
446531383,248071
375700528,246973
446573051,245756
60264802,245586
076534775X,246696
140447601,247793
553575422,248941
452287065,243975
373773102,246437
684856093,246857
553384813,248081
553116606,244335
446500038,248546
553248642,249037
60628391,246666
670012947,244831
439903440,248224
